"Plot Title: 10904790"
"#","Date Time, GMT+00:00","Full Range, μS/cm (LGR S/N: 10904790, SEN S/N: 10904790)","Temp, °C (LGR S/N: 10904790, SEN S/N: 10904790)","Coupler Detached (LGR S/N: 10904790)","End Of File (LGR S/N: 10904790)"
509,05/10/22 07:08:28 PM,531.7,25.01,,
510,05/10/22 07:08:29 PM,532.1,25.07,,
511,05/10/22 07:08:30 PM,531.7,25.05,,
512,05/10/22 07:08:31 PM,532.1,25.05,,
513,05/10/22 07:08:32 PM,532.1,25.07,,
514,05/10/22 07:08:33 PM,533.2,25.09,,
515,05/10/22 07:08:34 PM,532.1,25.05,,
516,05/10/22 07:08:35 PM,532.1,25.08,,
517,05/10/22 07:08:36 PM,531.7,25.05,,
518,05/10/22 07:08:37 PM,531.3,25.00,,
519,05/10/22 07:08:38 PM,531.3,24.99,,
520,05/10/22 07:08:39 PM,531.7,25.04,,
521,05/10/22 07:08:40 PM,532.1,25.07,,
522,05/10/22 07:08:41 PM,532.1,25.05,,
523,05/10/22 07:08:42 PM,531.3,25.01,,
524,05/10/22 07:08:43 PM,531.0,24.98,,
525,05/10/22 07:08:44 PM,531.3,24.99,,
526,05/10/22 07:08:45 PM,531.7,25.04,,
527,05/10/22 07:08:46 PM,531.0,24.99,,
528,05/10/22 07:08:47 PM,531.3,24.99,,
529,05/10/22 07:08:48 PM,531.7,25.00,,
530,05/10/22 07:08:49 PM,530.9,25.00,,
531,05/10/22 07:08:50 PM,531.7,25.01,,
532,05/10/22 07:08:51 PM,531.7,25.03,,
533,05/10/22 07:08:52 PM,532.1,25.05,,
534,05/10/22 07:08:53 PM,531.3,25.01,,
535,05/10/22 07:08:54 PM,531.7,25.03,,
536,05/10/22 07:08:55 PM,531.7,25.04,,
537,05/10/22 07:08:56 PM,531.0,24.98,,
538,05/10/22 07:08:57 PM,531.0,24.93,,
539,05/10/22 07:08:58 PM,531.7,25.00,,
540,05/10/22 07:08:59 PM,531.3,24.99,,
541,05/10/22 07:09:00 PM,532.1,25.05,,
542,05/10/22 07:09:01 PM,531.7,25.04,,
543,05/10/22 07:09:02 PM,531.7,25.01,,
544,05/10/22 07:09:03 PM,531.3,24.98,,
545,05/10/22 07:09:04 PM,531.0,24.99,,
546,05/10/22 07:09:05 PM,531.4,24.94,,
547,05/10/22 07:09:06 PM,531.4,24.94,,
548,05/10/22 07:09:07 PM,532.1,24.93,,
549,05/10/22 07:09:08 PM,530.2,24.95,,
550,05/10/22 07:09:09 PM,532.5,24.94,,
551,05/10/22 07:09:10 PM,531.4,24.94,,
552,05/10/22 07:09:11 PM,531.0,24.94,,
553,05/10/22 07:09:12 PM,530.6,24.89,,
554,05/10/22 07:09:13 PM,530.2,24.89,,
555,05/10/22 07:09:14 PM,531.0,24.90,,
556,05/10/22 07:09:15 PM,530.6,24.89,,
557,05/10/22 07:09:16 PM,530.6,24.90,,
558,05/10/22 07:09:17 PM,531.0,24.94,,
559,05/10/22 07:09:18 PM,530.6,24.90,,
560,05/10/22 07:09:19 PM,530.6,24.91,,
561,05/10/22 07:09:20 PM,531.4,24.95,,
562,05/10/22 07:09:21 PM,531.0,24.95,,
563,05/10/22 07:09:22 PM,530.6,24.93,,
564,05/10/22 07:09:23 PM,531.0,24.95,,
565,05/10/22 07:09:24 PM,531.0,24.95,,
566,05/10/22 07:09:25 PM,530.6,24.99,,
567,05/10/22 07:09:26 PM,531.0,24.98,,
568,05/10/22 07:09:27 PM,530.2,24.90,,
569,05/10/22 07:09:28 PM,533.7,24.90,,
570,05/10/22 07:09:29 PM,531.0,24.85,,
571,05/10/22 07:09:30 PM,530.3,24.81,,
572,05/10/22 07:09:31 PM,531.0,24.85,,
573,05/10/22 07:09:32 PM,531.8,24.85,,
574,05/10/22 07:09:33 PM,530.7,24.83,,
575,05/10/22 07:09:34 PM,530.3,24.81,,
576,05/10/22 07:09:35 PM,530.6,24.85,,
577,05/10/22 07:09:36 PM,530.3,24.85,,
578,05/10/22 07:09:37 PM,530.3,24.83,,
579,05/10/22 07:09:38 PM,529.1,24.84,,
580,05/10/22 07:09:39 PM,531.0,24.84,,
581,05/10/22 07:09:40 PM,531.0,24.86,,
582,05/10/22 07:09:41 PM,530.6,24.86,,
583,05/10/22 07:09:42 PM,530.7,24.84,,
584,05/10/22 07:09:43 PM,530.3,24.85,,
585,05/10/22 07:09:44 PM,533.0,24.86,,
586,05/10/22 07:09:45 PM,533.0,24.86,,
587,05/10/22 07:09:46 PM,532.6,24.84,,
588,05/10/22 07:09:47 PM,530.3,24.86,,
589,05/10/22 07:09:48 PM,530.6,24.88,,
590,05/10/22 07:09:49 PM,530.3,24.84,,
591,05/10/22 07:09:50 PM,529.9,24.85,,
592,05/10/22 07:09:51 PM,530.3,24.85,,
593,05/10/22 07:09:52 PM,530.6,24.89,,
594,05/10/22 07:09:53 PM,531.0,24.91,,
595,05/10/22 07:09:54 PM,530.2,24.89,,
596,05/10/22 07:09:55 PM,530.3,24.86,,
597,05/10/22 07:09:56 PM,530.3,24.85,,
598,05/10/22 07:09:57 PM,530.2,24.88,,
599,05/10/22 07:09:58 PM,530.2,24.89,,
600,05/10/22 07:09:59 PM,530.2,24.89,,
601,05/10/22 07:10:00 PM,530.6,24.91,,
602,05/10/22 07:10:01 PM,534.5,24.91,,
603,05/10/22 07:10:02 PM,534.1,24.93,,
604,05/10/22 07:10:03 PM,530.2,24.93,,
605,05/10/22 07:10:04 PM,530.2,24.89,,
606,05/10/22 07:10:05 PM,530.6,24.90,,
607,05/10/22 07:10:06 PM,531.0,24.93,,
608,05/10/22 07:10:07 PM,531.0,24.94,,
609,05/10/22 07:10:08 PM,530.2,24.90,,
610,05/10/22 07:10:09 PM,531.0,24.85,,
611,05/10/22 07:10:10 PM,529.9,24.81,,
612,05/10/22 07:10:11 PM,529.9,24.83,,
613,05/10/22 07:10:12 PM,533.3,24.85,,
614,05/10/22 07:10:13 PM,536.4,24.90,,
615,05/10/22 07:10:14 PM,542.9,24.94,,
616,05/10/22 07:10:15 PM,537.6,24.93,,
617,05/10/22 07:10:16 PM,536.0,24.91,,
618,05/10/22 07:10:17 PM,531.0,24.90,,
619,05/10/22 07:10:18 PM,531.0,24.93,,
620,05/10/22 07:10:19 PM,531.0,24.90,,
621,05/10/22 07:10:20 PM,531.0,24.91,,
622,05/10/22 07:10:21 PM,531.0,24.91,,
623,05/10/22 07:10:22 PM,530.2,24.90,,
624,05/10/22 07:10:23 PM,530.2,24.90,,
625,05/10/22 07:10:24 PM,531.0,24.90,,
626,05/10/22 07:10:25 PM,530.2,24.90,,
627,05/10/22 07:10:26 PM,529.9,24.86,,
628,05/10/22 07:10:27 PM,530.2,24.90,,
629,05/10/22 07:10:28 PM,530.2,24.89,,
630,05/10/22 07:10:29 PM,530.2,24.88,,
631,05/10/22 07:10:30 PM,530.2,24.88,,
632,05/10/22 07:10:31 PM,531.8,24.90,,
633,05/10/22 07:10:32 PM,531.0,24.91,,
634,05/10/22 07:10:33 PM,529.9,24.88,,
635,05/10/22 07:10:34 PM,530.2,24.89,,
636,05/10/22 07:10:35 PM,529.9,24.88,,
637,05/10/22 07:10:36 PM,530.2,24.91,,
638,05/10/22 07:10:37 PM,529.9,24.88,,
639,05/10/22 07:10:38 PM,530.2,24.88,,
640,05/10/22 07:10:39 PM,530.2,24.90,,
641,05/10/22 07:10:40 PM,530.6,24.91,,
642,05/10/22 07:10:41 PM,530.2,24.93,,
643,05/10/22 07:10:42 PM,531.0,24.95,,
644,05/10/22 07:10:43 PM,530.2,24.90,,
645,05/10/22 07:10:44 PM,530.6,24.89,,
646,05/10/22 07:10:45 PM,530.2,24.90,,
647,05/10/22 07:10:46 PM,531.0,24.94,,
648,05/10/22 07:10:47 PM,531.0,24.93,,
649,05/10/22 07:10:48 PM,531.0,24.95,,
650,05/10/22 07:10:49 PM,531.7,24.96,,
651,05/10/22 07:10:50 PM,531.0,24.94,,
652,05/10/22 07:10:51 PM,530.2,24.93,,
653,05/10/22 07:10:52 PM,530.2,24.93,,
654,05/10/22 07:10:53 PM,529.8,24.90,,
655,05/10/22 07:10:54 PM,529.9,24.89,,
656,05/10/22 07:10:55 PM,529.9,24.89,,
657,05/10/22 07:10:56 PM,530.2,24.90,,
658,05/10/22 07:10:57 PM,529.9,24.89,,
659,05/10/22 07:10:58 PM,529.9,24.88,,
660,05/10/22 07:10:59 PM,529.9,24.86,,
661,05/10/22 07:11:00 PM,531.4,24.90,,
662,05/10/22 07:11:01 PM,529.1,24.89,,
663,05/10/22 07:11:02 PM,533.7,24.91,,
664,05/10/22 07:11:03 PM,529.9,24.86,,
665,05/10/22 07:11:04 PM,529.9,24.86,,
666,05/10/22 07:11:05 PM,530.6,24.88,,
667,05/10/22 07:11:06 PM,530.6,24.91,,
668,05/10/22 07:11:07 PM,529.9,24.88,,
669,05/10/22 07:11:08 PM,529.8,24.90,,
670,05/10/22 07:11:09 PM,530.2,24.89,,
671,05/10/22 07:11:10 PM,530.6,24.90,,
672,05/10/22 07:11:11 PM,529.5,24.88,,
673,05/10/22 07:11:12 PM,529.9,24.85,,
674,05/10/22 07:11:13 PM,529.9,24.86,,
675,05/10/22 07:11:14 PM,529.9,24.88,,
676,05/10/22 07:11:15 PM,531.8,24.88,,
677,05/10/22 07:11:16 PM,532.6,24.89,,
678,05/10/22 07:11:17 PM,532.6,24.88,,
679,05/10/22 07:11:18 PM,531.8,24.86,,
680,05/10/22 07:11:19 PM,531.8,24.88,,
681,05/10/22 07:11:20 PM,528.7,24.88,,
682,05/10/22 07:11:21 PM,530.2,24.88,,
683,05/10/22 07:11:22 PM,531.0,24.86,,
684,05/10/22 07:11:23 PM,531.0,24.86,,
685,05/10/22 07:11:24 PM,530.6,24.86,,
686,05/10/22 07:11:25 PM,531.0,24.86,,
687,05/10/22 07:11:26 PM,531.0,24.86,,
688,05/10/22 07:11:27 PM,531.0,24.86,,
689,05/10/22 07:11:28 PM,531.0,24.86,,
690,05/10/22 07:11:29 PM,531.4,24.88,,
691,05/10/22 07:11:30 PM,531.8,24.88,,
692,05/10/22 07:11:31 PM,531.4,24.88,,
693,05/10/22 07:11:32 PM,531.8,24.88,,
694,05/10/22 07:11:33 PM,531.4,24.86,,
695,05/10/22 07:11:34 PM,530.6,24.86,,
696,05/10/22 07:11:35 PM,531.4,24.88,,
697,05/10/22 07:11:36 PM,531.0,24.88,,
698,05/10/22 07:11:37 PM,531.8,24.86,,
699,05/10/22 07:11:38 PM,531.8,24.86,,
700,05/10/22 07:11:39 PM,531.8,24.88,,
701,05/10/22 07:11:40 PM,532.5,24.91,,
702,05/10/22 07:11:41 PM,531.8,24.94,,
703,05/10/22 07:11:42 PM,531.0,24.93,,
704,05/10/22 07:11:43 PM,530.6,24.94,,
705,05/10/22 07:11:44 PM,530.6,24.93,,
706,05/10/22 07:11:45 PM,530.2,24.94,,
707,05/10/22 07:11:46 PM,530.6,24.95,,
708,05/10/22 07:11:47 PM,529.8,24.95,,
709,05/10/22 07:11:48 PM,530.2,24.93,,
710,05/10/22 07:11:49 PM,529.8,24.90,,
711,05/10/22 07:11:50 PM,529.8,24.93,,
712,05/10/22 07:11:51 PM,529.8,24.95,,
713,05/10/22 07:11:52 PM,530.6,24.98,,
714,05/10/22 07:11:53 PM,530.6,24.98,,
715,05/10/22 07:11:54 PM,529.8,24.94,,
716,05/10/22 07:11:55 PM,529.8,24.95,,
717,05/10/22 07:11:56 PM,531.0,24.98,,
718,05/10/22 07:11:57 PM,529.8,24.93,,
719,05/10/22 07:11:58 PM,529.8,24.93,,
720,05/10/22 07:11:59 PM,530.6,24.96,,
721,05/10/22 07:12:00 PM,529.4,24.93,,
722,05/10/22 07:12:01 PM,530.2,24.95,,
723,05/10/22 07:12:02 PM,530.6,24.99,,
724,05/10/22 07:12:03 PM,530.6,24.98,,
725,05/10/22 07:12:04 PM,530.2,24.98,,
726,05/10/22 07:12:05 PM,530.6,24.98,,
727,05/10/22 07:12:06 PM,529.8,24.98,,
728,05/10/22 07:12:07 PM,530.6,24.99,,
729,05/10/22 07:12:08 PM,529.8,24.95,,
730,05/10/22 07:12:09 PM,530.6,24.98,,
731,05/10/22 07:12:10 PM,530.6,24.96,,
732,05/10/22 07:12:11 PM,531.0,24.96,,
733,05/10/22 07:12:12 PM,531.0,24.95,,
734,05/10/22 07:12:13 PM,529.8,24.95,,
735,05/10/22 07:12:14 PM,530.2,24.95,,
736,05/10/22 07:12:15 PM,530.6,24.95,,
737,05/10/22 07:12:16 PM,529.8,24.93,,
738,05/10/22 07:12:17 PM,529.8,24.94,,
739,05/10/22 07:12:18 PM,529.4,24.93,,
740,05/10/22 07:12:19 PM,530.2,24.96,,
741,05/10/22 07:12:20 PM,530.6,25.00,,
742,05/10/22 07:12:21 PM,530.2,24.99,,
743,05/10/22 07:12:22 PM,530.6,24.96,,
744,05/10/22 07:12:23 PM,530.6,24.98,,
745,05/10/22 07:12:24 PM,530.2,24.98,,
746,05/10/22 07:12:25 PM,529.8,24.93,,
747,05/10/22 07:12:26 PM,529.4,24.94,,
748,05/10/22 07:12:27 PM,529.4,24.93,,
749,05/10/22 07:12:28 PM,529.4,24.93,,
750,05/10/22 07:12:29 PM,529.8,24.95,,
751,05/10/22 07:12:30 PM,529.8,24.94,,
752,05/10/22 07:12:31 PM,529.8,24.94,,
753,05/10/22 07:12:32 PM,530.2,24.94,,
754,05/10/22 07:12:33 PM,529.5,24.91,,
755,05/10/22 07:12:34 PM,529.5,24.91,,
756,05/10/22 07:12:35 PM,529.4,24.94,,
757,05/10/22 07:12:36 PM,530.2,24.96,,
758,05/10/22 07:12:37 PM,529.4,24.94,,
759,05/10/22 07:12:38 PM,529.8,24.94,,
760,05/10/22 07:12:39 PM,530.2,24.99,,
761,05/10/22 07:12:40 PM,529.4,24.94,,
762,05/10/22 07:12:41 PM,529.5,24.90,,
763,05/10/22 07:12:42 PM,530.6,24.93,,
764,05/10/22 07:12:43 PM,529.8,24.93,,
765,05/10/22 07:12:44 PM,529.4,24.94,,
766,05/10/22 07:12:45 PM,529.5,24.89,,
767,05/10/22 07:12:46 PM,529.5,24.90,,
768,05/10/22 07:12:47 PM,530.2,24.95,,
769,05/10/22 07:12:48 PM,530.2,24.96,,
770,05/10/22 07:12:49 PM,529.4,24.93,,
771,05/10/22 07:12:50 PM,530.2,24.95,,
772,05/10/22 07:12:51 PM,529.8,24.95,,
773,05/10/22 07:12:52 PM,529.5,24.88,,
774,05/10/22 07:12:53 PM,529.8,24.94,,
775,05/10/22 07:12:54 PM,529.8,24.96,,
776,05/10/22 07:12:55 PM,530.2,24.95,,
777,05/10/22 07:12:56 PM,529.4,24.94,,
778,05/10/22 07:12:57 PM,530.2,24.96,,
779,05/10/22 07:12:58 PM,530.6,24.96,,
780,05/10/22 07:12:59 PM,529.8,24.96,,
781,05/10/22 07:13:00 PM,530.6,24.99,,
782,05/10/22 07:13:01 PM,530.6,25.00,,
783,05/10/22 07:13:02 PM,531.3,25.04,,
784,05/10/22 07:13:03 PM,530.6,25.00,,
785,05/10/22 07:13:04 PM,530.6,25.00,,
786,05/10/22 07:13:05 PM,529.8,24.96,,
787,05/10/22 07:13:06 PM,530.6,24.99,,
788,05/10/22 07:13:07 PM,530.2,24.99,,
789,05/10/22 07:13:08 PM,529.8,24.94,,
790,05/10/22 07:13:09 PM,529.4,24.93,,
791,05/10/22 07:13:10 PM,529.8,24.96,,
792,05/10/22 07:13:11 PM,529.8,24.94,,
793,05/10/22 07:13:12 PM,530.2,24.96,,
794,05/10/22 07:13:13 PM,530.6,25.01,,
795,05/10/22 07:13:14 PM,530.5,25.03,,
796,05/10/22 07:13:15 PM,530.2,24.99,,
797,05/10/22 07:13:16 PM,530.2,24.96,,
798,05/10/22 07:13:17 PM,529.8,24.96,,
799,05/10/22 07:13:18 PM,529.8,24.96,,
800,05/10/22 07:13:19 PM,530.2,24.95,,
801,05/10/22 07:13:20 PM,530.2,25.00,,
802,05/10/22 07:13:21 PM,532.5,24.98,,
803,05/10/22 07:13:22 PM,529.4,24.94,,
804,05/10/22 07:13:23 PM,530.6,25.00,,
805,05/10/22 07:13:24 PM,530.9,25.04,,
806,05/10/22 07:13:25 PM,530.6,25.00,,
807,05/10/22 07:13:26 PM,530.6,25.00,,
808,05/10/22 07:13:27 PM,529.4,24.96,,
809,05/10/22 07:13:28 PM,530.6,25.00,,
810,05/10/22 07:13:29 PM,530.6,25.01,,
811,05/10/22 07:13:30 PM,529.8,24.99,,
812,05/10/22 07:13:31 PM,529.4,24.94,,
813,05/10/22 07:13:32 PM,530.6,24.99,,
814,05/10/22 07:13:33 PM,530.2,25.00,,
815,05/10/22 07:13:34 PM,529.4,24.93,,
816,05/10/22 07:13:35 PM,530.5,25.03,,
817,05/10/22 07:13:36 PM,530.2,24.99,,
818,05/10/22 07:13:37 PM,529.1,24.93,,
819,05/10/22 07:13:38 PM,529.8,24.95,,
820,05/10/22 07:13:39 PM,529.8,24.95,,
821,05/10/22 07:13:40 PM,530.2,24.96,,
822,05/10/22 07:13:41 PM,529.4,24.93,,
823,05/10/22 07:13:42 PM,529.4,24.93,,
824,05/10/22 07:13:43 PM,529.8,24.98,,
825,05/10/22 07:13:44 PM,529.5,24.91,,
826,05/10/22 07:13:45 PM,529.5,24.91,,
827,05/10/22 07:13:46 PM,529.1,24.91,,
828,05/10/22 07:13:47 PM,529.4,24.95,,
829,05/10/22 07:13:48 PM,529.0,24.96,,
830,05/10/22 07:13:49 PM,529.4,24.94,,
831,05/10/22 07:13:50 PM,530.2,24.95,,
832,05/10/22 07:13:51 PM,529.5,24.90,,
833,05/10/22 07:13:52 PM,529.1,24.90,,
834,05/10/22 07:13:53 PM,529.5,24.90,,
835,05/10/22 07:13:54 PM,529.4,24.94,,
836,05/10/22 07:13:55 PM,530.2,25.00,,
837,05/10/22 07:13:56 PM,530.2,24.96,,
838,05/10/22 07:13:57 PM,529.5,24.91,,
839,05/10/22 07:13:58 PM,529.4,24.93,,
840,05/10/22 07:13:59 PM,529.8,24.96,,
841,05/10/22 07:14:00 PM,529.4,24.95,,
842,05/10/22 07:14:01 PM,529.4,24.95,,
843,05/10/22 07:14:02 PM,529.4,24.96,,
844,05/10/22 07:14:03 PM,529.4,24.96,,
845,05/10/22 07:14:04 PM,529.4,24.94,,
846,05/10/22 07:14:05 PM,529.5,24.91,,
847,05/10/22 07:14:06 PM,529.4,24.93,,
848,05/10/22 07:14:07 PM,529.8,24.95,,
849,05/10/22 07:14:08 PM,530.5,25.03,,
850,05/10/22 07:14:09 PM,529.4,24.95,,
851,05/10/22 07:14:10 PM,530.2,24.98,,
852,05/10/22 07:14:11 PM,529.8,24.96,,
853,05/10/22 07:14:12 PM,529.8,24.96,,
854,05/10/22 07:14:13 PM,529.1,24.93,,
855,05/10/22 07:14:14 PM,529.4,24.93,,
856,05/10/22 07:14:15 PM,529.5,24.90,,
857,05/10/22 07:14:16 PM,529.4,24.93,,
858,05/10/22 07:14:17 PM,529.4,24.94,,
859,05/10/22 07:14:18 PM,530.2,24.98,,
860,05/10/22 07:14:19 PM,529.8,24.96,,
861,05/10/22 07:14:20 PM,530.2,24.96,,
862,05/10/22 07:14:21 PM,530.2,25.00,,
863,05/10/22 07:14:22 PM,529.4,24.95,,
864,05/10/22 07:14:23 PM,529.4,24.95,,
865,05/10/22 07:14:24 PM,529.8,24.95,,
866,05/10/22 07:14:25 PM,530.2,25.00,,
867,05/10/22 07:14:26 PM,529.8,24.98,,
868,05/10/22 07:14:27 PM,530.2,25.00,,
869,05/10/22 07:14:28 PM,529.4,25.00,,
870,05/10/22 07:14:29 PM,530.2,24.98,,
871,05/10/22 07:14:30 PM,530.2,24.98,,
872,05/10/22 07:14:31 PM,529.4,24.95,,
873,05/10/22 07:14:32 PM,530.2,24.96,,
874,05/10/22 07:14:33 PM,530.2,25.00,,
875,05/10/22 07:14:34 PM,529.4,25.00,,
876,05/10/22 07:14:35 PM,529.8,24.95,,
877,05/10/22 07:14:36 PM,529.4,24.98,,
878,05/10/22 07:14:37 PM,529.4,24.94,,
879,05/10/22 07:14:38 PM,529.4,24.95,,
880,05/10/22 07:14:39 PM,530.2,24.98,,
881,05/10/22 07:14:40 PM,530.2,24.98,,
882,05/10/22 07:14:41 PM,529.1,24.90,,
883,05/10/22 07:14:42 PM,529.4,24.95,,
884,05/10/22 07:14:43 PM,529.1,24.91,,
885,05/10/22 07:14:44 PM,529.4,24.94,,
886,05/10/22 07:14:45 PM,529.8,24.98,,
887,05/10/22 07:14:46 PM,529.4,24.94,,
888,05/10/22 07:14:47 PM,529.4,24.94,,
889,05/10/22 07:14:48 PM,529.4,24.93,,
890,05/10/22 07:14:49 PM,529.4,24.95,,
891,05/10/22 07:14:50 PM,529.5,24.90,,
892,05/10/22 07:14:51 PM,529.5,24.91,,
893,05/10/22 07:14:52 PM,530.2,24.98,,
894,05/10/22 07:14:53 PM,529.4,24.94,,
895,05/10/22 07:14:54 PM,529.5,24.91,,
896,05/10/22 07:14:55 PM,529.4,24.93,,
897,05/10/22 07:14:56 PM,529.5,24.91,,
898,05/10/22 07:14:57 PM,529.4,24.93,,
899,05/10/22 07:14:58 PM,529.4,24.95,,
900,05/10/22 07:14:59 PM,529.4,24.94,,
901,05/10/22 07:15:00 PM,530.2,24.99,,
902,05/10/22 07:15:01 PM,530.2,25.00,,
903,05/10/22 07:15:02 PM,530.2,24.99,,
904,05/10/22 07:15:03 PM,530.2,24.99,,
905,05/10/22 07:15:04 PM,529.1,24.90,,
906,05/10/22 07:15:05 PM,529.4,24.93,,
907,05/10/22 07:15:06 PM,530.2,24.98,,
908,05/10/22 07:15:07 PM,529.4,24.93,,
909,05/10/22 07:15:08 PM,529.4,24.93,,
910,05/10/22 07:15:09 PM,529.4,24.94,,
911,05/10/22 07:15:10 PM,530.2,24.96,,
912,05/10/22 07:15:11 PM,528.7,24.91,,
913,05/10/22 07:15:12 PM,530.6,24.96,,
914,05/10/22 07:15:13 PM,530.2,24.99,,
915,05/10/22 07:15:14 PM,529.4,24.96,,
916,05/10/22 07:15:15 PM,529.4,24.94,,
917,05/10/22 07:15:16 PM,529.1,24.91,,
918,05/10/22 07:15:17 PM,529.1,24.90,,
919,05/10/22 07:15:18 PM,529.5,24.91,,
920,05/10/22 07:15:19 PM,529.4,24.93,,
921,05/10/22 07:15:20 PM,529.4,24.95,,
922,05/10/22 07:15:21 PM,529.4,24.96,,
923,05/10/22 07:15:22 PM,529.0,24.95,,
924,05/10/22 07:15:23 PM,529.4,24.93,,
925,05/10/22 07:15:24 PM,529.5,24.90,,
926,05/10/22 07:15:25 PM,529.4,24.94,,
927,05/10/22 07:15:26 PM,529.4,24.95,,
928,05/10/22 07:15:27 PM,529.8,24.94,,
929,05/10/22 07:15:28 PM,529.4,24.94,,
930,05/10/22 07:15:29 PM,529.8,24.96,,
931,05/10/22 07:15:30 PM,529.5,24.91,,
932,05/10/22 07:15:31 PM,529.8,24.94,,
933,05/10/22 07:15:32 PM,529.4,24.94,,
934,05/10/22 07:15:33 PM,529.5,24.91,,
935,05/10/22 07:15:34 PM,529.4,24.93,,
936,05/10/22 07:15:35 PM,529.1,24.93,,
937,05/10/22 07:15:36 PM,529.4,24.95,,
938,05/10/22 07:15:37 PM,529.4,24.95,,
939,05/10/22 07:15:38 PM,530.2,24.98,,
940,05/10/22 07:15:39 PM,529.4,24.95,,
941,05/10/22 07:15:40 PM,529.5,24.91,,
942,05/10/22 07:15:41 PM,529.4,24.94,,
943,05/10/22 07:15:42 PM,529.4,24.95,,
944,05/10/22 07:15:43 PM,530.6,24.96,,
945,05/10/22 07:15:44 PM,530.6,24.99,,
946,05/10/22 07:15:45 PM,530.2,24.98,,
947,05/10/22 07:15:46 PM,529.4,24.95,,
948,05/10/22 07:15:47 PM,529.4,24.96,,
949,05/10/22 07:15:48 PM,529.4,24.94,,
950,05/10/22 07:15:49 PM,529.5,24.91,,
951,05/10/22 07:15:50 PM,529.4,24.95,,
952,05/10/22 07:15:51 PM,529.8,24.95,,
953,05/10/22 07:15:52 PM,529.8,24.98,,
954,05/10/22 07:15:53 PM,530.2,24.99,,
955,05/10/22 07:15:54 PM,529.4,24.96,,
956,05/10/22 07:15:55 PM,529.8,24.96,,
957,05/10/22 07:15:56 PM,530.2,25.01,,
958,05/10/22 07:15:57 PM,529.1,24.91,,
959,05/10/22 07:15:58 PM,529.4,24.95,,
960,05/10/22 07:15:59 PM,529.4,24.94,,
961,05/10/22 07:16:00 PM,530.2,25.00,,
962,05/10/22 07:16:01 PM,530.2,24.99,,
963,05/10/22 07:16:02 PM,529.4,24.95,,
964,05/10/22 07:16:03 PM,529.4,24.96,,
965,05/10/22 07:16:04 PM,529.4,24.93,,
966,05/10/22 07:16:05 PM,528.7,24.89,,
967,05/10/22 07:16:06 PM,529.1,24.93,,
968,05/10/22 07:16:07 PM,530.2,24.99,,
969,05/10/22 07:16:08 PM,530.2,25.00,,
970,05/10/22 07:16:09 PM,530.2,24.99,,
971,05/10/22 07:16:10 PM,529.4,24.94,,
972,05/10/22 07:16:11 PM,528.7,24.91,,
973,05/10/22 07:16:12 PM,528.7,24.89,,
974,05/10/22 07:16:13 PM,528.7,24.89,,
975,05/10/22 07:16:14 PM,529.5,24.88,,
976,05/10/22 07:16:15 PM,528.7,24.89,,
977,05/10/22 07:16:16 PM,529.4,24.94,,
978,05/10/22 07:16:17 PM,529.4,24.95,,
979,05/10/22 07:16:18 PM,529.8,24.99,,
980,05/10/22 07:16:19 PM,529.5,24.91,,
981,05/10/22 07:16:20 PM,528.7,24.88,,
982,05/10/22 07:16:21 PM,529.4,24.93,,
983,05/10/22 07:16:22 PM,529.1,24.90,,
984,05/10/22 07:16:23 PM,528.7,24.89,,
985,05/10/22 07:16:24 PM,529.5,24.91,,
986,05/10/22 07:16:25 PM,528.7,24.90,,
987,05/10/22 07:16:26 PM,529.4,24.94,,
988,05/10/22 07:16:27 PM,529.1,24.91,,
989,05/10/22 07:16:28 PM,529.4,24.93,,
990,05/10/22 07:16:29 PM,529.4,24.95,,
991,05/10/22 07:16:30 PM,529.4,24.96,,
992,05/10/22 07:16:31 PM,529.4,24.95,,
993,05/10/22 07:16:32 PM,529.4,24.93,,
994,05/10/22 07:16:33 PM,529.1,24.91,,
995,05/10/22 07:16:34 PM,529.4,24.93,,
996,05/10/22 07:16:35 PM,529.4,24.95,,
997,05/10/22 07:16:36 PM,529.4,24.95,,
998,05/10/22 07:16:37 PM,528.7,24.93,,
999,05/10/22 07:16:38 PM,529.4,24.94,,
1000,05/10/22 07:16:39 PM,529.5,24.91,,
1001,05/10/22 07:16:40 PM,528.7,24.90,,
1002,05/10/22 07:16:41 PM,529.8,24.95,,
1003,05/10/22 07:16:42 PM,530.2,24.98,,
1004,05/10/22 07:16:43 PM,529.4,24.94,,
1005,05/10/22 07:16:44 PM,528.7,24.91,,
1006,05/10/22 07:16:45 PM,529.4,24.96,,
1007,05/10/22 07:16:46 PM,529.1,24.91,,
1008,05/10/22 07:16:47 PM,530.2,24.99,,
1009,05/10/22 07:16:48 PM,530.2,25.00,,
1010,05/10/22 07:16:49 PM,530.2,25.01,,
1011,05/10/22 07:16:50 PM,530.2,25.03,,
1012,05/10/22 07:16:51 PM,529.8,25.01,,
1013,05/10/22 07:16:52 PM,529.4,24.96,,
1014,05/10/22 07:16:53 PM,529.4,24.95,,
1015,05/10/22 07:16:54 PM,529.8,24.98,,
1016,05/10/22 07:16:55 PM,529.4,24.96,,
1017,05/10/22 07:16:56 PM,529.8,24.98,,
1018,05/10/22 07:16:57 PM,529.4,24.96,,
1019,05/10/22 07:16:58 PM,529.8,24.99,,
1020,05/10/22 07:16:59 PM,529.4,24.95,,
